SOURCE_ID,l,b,parallax,parallax_error
2069444298390337536,81.68509285223402,0.6481056710185231,0.6866137063519457,0.08391991212848358
2069444504549409280,81.6729614236634,0.6886835377156669,1.5830792532346432,0.6340330843257123
2069440866713239296,81.63224054702201,0.5796688517459747,0.7764120743652315,0.030798008271006365
2069441377812576768,81.69587104662668,0.6342868471316913,1.9641816925512248,0.06878939876296596
2069442786561849472,81.7026464616342,0.6235131124931611,0.5665523468235155,0.10819776958056507
2069431482212443008,81.52304120267175,0.7798514115525349,,
2069438732113927680,81.63485609172562,0.9382251564206944,-0.11570507002133613,0.24257211114763003
2069448112321335552,81.82038737878231,0.5675420062526672,0.46441507032705404,0.2182914738951032
2069453300642532864,81.8941750218531,0.7099386560800179,0.6197766530755833,0.152858796962742
2069440828058711168,81.6322174303803,0.6275578052134857,,
2069447047171635584,81.75451550694397,0.7125672971042197,-1.5377213885734695,1.3145914339680946
2069448013538809472,81.79593808884077,0.5533328484290043,1.1216847923725182,0.06809266539020913
2069439561043177216,81.58191376602076,0.5668149760170348,1.0704321312113048,0.6057411003489294
2069447184608432000,81.746608376562,0.7397063121817786,1.1191424801322927,0.2590725755366425
2069416677457425792,81.53187029788772,0.5699335544010037,0.4603597902762441,0.5254238369931077
2069449727229099520,81.86948685683998,0.6250086828993292,1.0674946925170403,0.22623522417292016
2069432444280582656,81.51353661789865,0.8372895709025714,0.6545477125017773,0.11708566158370633
2069451204698965760,82.01530056314606,0.5996980933707592,0.09168915768225859,0.48343479226544045
2069416604441752448,81.5049744677689,0.6033462848184622,-3.4450064558077225,1.7629066869959134
2069449658509622912,81.87592223078028,0.615795177010381,1.229660215541607,0.26732937430415277
2069446737931857920,81.8030872396345,0.7094665834520522,2.0875115699318014,0.1144344412389501
2069432208059238912,81.51399332655271,0.7901417860282375,6.592419884761046,0.045613050242947116
2069441691346951808,81.6858759015474,0.5557297766014627,1.1830524072842772,0.37371409933216004
2069437254644628608,81.59614669130846,0.874178281583054,-1.4589248341429355,1.5014933402365214
2069439698482131200,81.60765386322187,0.5686655572967129,1.3858809526563762,0.07970088504594845
2069435506594145536,81.53385332683126,0.8620786334346,1.8782055971831784,0.364542584251555
2069448700733576320,81.87316744579147,0.5535687898398609,1.7376571931566964,0.10141770040659862
2069442065007344256,81.7514481908045,0.555708093268365,0.5730357247231006,0.22121604259766225
2069447188903342208,81.7430692861556,0.7462897925718017,-0.05384310310670513,0.5813711296823988
2069433131476001280,81.57649496957498,0.7919609192492989,0.1819555303718577,0.3747373829137306
2069445088664962048,81.64247966676587,0.7345249001002925,0.23268999142923844,0.35833291539120204
2069441004150323200,81.66224589261213,0.5828541845014968,1.9426817730178738,0.400192076817499
2069437739977139840,81.65668075270752,0.8681019139997221,0.9019910722452108,0.12053263031613035
2069419593739005312,81.52022185619802,0.6196479506495877,0.9490566787944289,0.497968906855135
2069416093341872256,81.56883726216827,0.5668603108081143,-0.1453867815855196,0.7168681728523556
2069433062755879936,81.57388870142947,0.7713348313528139,0.547159207015748,0.132760791873913
2069416849256116608,81.56682075922544,0.5674576033278426,1.7721563672855853,0.6713774042839087
2069451101619287808,81.98183512576792,0.6198868360447819,0.6702425003639264,0.20594352190579085
2069437121501851904,81.56794112064756,0.8728592435175245,0.08268232116383083,1.328781105103866
2069437563882274432,81.60628177890149,0.8614507656871879,1.2088277254562543,0.30873141427505824
2069448047898546560,81.80646177769366,0.5497043697946173,0.8750551225396502,0.01888224703568786
2069433921749992576,81.57906138379485,0.8264533266399523,0.5752131689770922,0.256256324249871
2069419559379266560,81.51076090723967,0.6314803776264544,1.2512451714304065,0.5143754753431389
2069448047898546432,81.81088630777812,0.549562456425683,0.8824642254517455,0.08752743378662792
2069448425855679616,81.82860588359323,0.5846654807168308,0.9539794601566802,0.08176613396972429
2069450208265435136,81.91122591958529,0.561124302330574,0.7238236247454102,0.076237410823557
2069445707141824640,81.72025186492078,0.7361906756739954,1.1421944926107412,1.092446483235599
2069436601811080192,81.55273238758153,0.9238003994593827,,
2069421178581368192,81.57274371248697,0.6982896510007854,2.551696853932392,0.5737868103272151
2069448632014102272,81.85733825078691,0.5622588636335663,0.8230640660017245,0.08354026766367313
2069440042079508352,81.62306861189425,0.5475990903716571,0.8808840604625905,0.4841348110590562
2069453472440672512,81.94659736846364,0.7268829995844397,0.7303206037425115,0.07111007651081584
2069440587540540544,81.59398130962208,0.6062673092756818,0.45149884643178867,0.2994128016015549
2069444126593860096,81.66045782607821,0.6897797226535252,,
2069434127908423552,81.57647530994349,0.8347617782533849,1.4495579174196378,0.7994872657732272
2069433543792870912,81.60131183204902,0.7965384908791063,1.2933664530307258,0.2572571707612315
2069444435831236992,81.66977859776557,0.6664141225892206,,
2069416849256119680,81.56354636224647,0.5757360097118358,0.9246917677364543,0.03304758101027586
2069416707525180032,81.54636827575577,0.5742256965053596,,
2069448082258288128,81.79120376562017,0.5593154436326037,1.0822503419529994,0.05280929573945175
2069435605377171584,81.54733142541734,0.8658463207928799,-0.08468377093890107,0.19628224451319998
2069452201130354432,81.99176208260732,0.6683720737180858,0.795735677040825,0.4127854309520607
